Участники гражданского оборота,Тип операции,Сумма операции,Вид расчета,Место оплаты,Терминал оплаты,Дата оплаты,Время оплаты,Результат операции,Cash-back,Сумма cash-back
физ. лицо,списание средств,1830.71,наличный,Витебск,Приорбанк-ZQIU-699,2018-05-07,05:30:33,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,1319.37,наличный,Брест,МаксБанк-TRPL-524,2021-10-12,09:08:05,неправильный ввод пин-кода,да,119.7
физ. лицо,получение средств,1003.83,наличный,Витебск,МаксБанк-OOQR-151,2014-03-03,08:36:09,успешно,нет,0.0
юр. лицо,получение средств,1858.72,безналичный,Витебск,Белинвестбанк-VMIK-182,2019-10-05,14:07:57,успешно,нет,0.0
физ. лицо,получение средств,3514.65,безналичный,Витебск,МаксБанк-DDRQ-309,2019-05-02,09:25:18,успешно,нет,0.0
юр. лицо,списание средств,317.93,наличный,Гомель,Белинвестбанк-ZVAI-745,2023-06-06,13:31:15,неправильный ввод пин-кода,да,6.63
юр. лицо,списание средств,3520.67,наличный,Гродно,БелАгропромбанк-TNCP-272,2015-07-09,16:24:19,неправильный ввод пин-кода,да,217.65
юр. лицо,получение средств,1963.98,наличный,Могилев,Приорбанк-QZEN-813,2019-06-02,20:56:40,успешно,нет,0.0
юр. лицо,списание средств,4925.79,наличный,Гомель,БелАгропромбанк-PGYS-701,2024-06-07,20:29:50,недостаточно средств,да,121.21
юр. лицо,списание средств,2064.28,наличный,Могилев,МаксБанк-AYNW-979,2020-06-10,01:11:46,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,2170.49,наличный,Витебск,Белинвестбанк-QGEO-230,2024-04-04,00:10:40,успешно,да,164.16
юр. лицо,списание средств,3485.8,безналичный,Гродно,Приорбанк-CPMV-315,2016-07-04,00:38:54,неправильный ввод пин-кода,нет,0.0
физ. лицо,получение средств,1110.74,наличный,Минск,Беларусбанк-VLAY-666,2019-12-12,06:26:16,успешно,нет,0.0
физ. лицо,списание средств,4477.22,наличный,Могилев,Приорбанк-DTMI-533,2024-01-08,16:08:47,недостаточно средств,да,84.91
физ. лицо,получение средств,2092.07,наличный,Гомель,Белинвестбанк-UJTI-290,2021-12-04,13:10:53,успешно,нет,0.0
юр. лицо,получение средств,44.97,безналичный,Гомель,БелАгропромбанк-IAHH-616,2023-03-07,08:16:23,успешно,нет,0.0
юр. лицо,получение средств,902.42,наличный,Гомель,Приорбанк-TETH-615,2015-07-03,21:23:17,успешно,нет,0.0
юр. лицо,получение средств,1116.94,безналичный,Могилев,Белинвестбанк-QZGU-646,2018-06-01,01:06:57,успешно,нет,0.0
юр. лицо,получение средств,4976.13,наличный,Брест,БелАгропромбанк-NUOI-783,2024-07-01,01:59:39,успешно,нет,0.0
юр. лицо,списание средств,9.25,безналичный,Минск,Приорбанк-JZNU-979,2021-06-10,00:41:27,успешно,да,0.22
физ. лицо,списание средств,844.68,наличный,Брест,Белинвестбанк-SDIK-370,2019-05-03,10:40:26,успешно,нет,0.0
физ. лицо,получение средств,147.75,наличный,Витебск,Белинвестбанк-QYLN-881,2014-06-12,13:12:22,успешно,нет,0.0
юр. лицо,получение средств,1988.62,наличный,Гродно,Беларусбанк-JJFN-652,2023-10-08,20:31:58,успешно,нет,0.0
физ. лицо,списание средств,4148.16,наличный,Могилев,Приорбанк-CFWT-189,2018-02-12,04:35:59,недостаточно средств,да,151.22
юр. лицо,списание средств,1939.26,наличный,Витебск,МаксБанк-LBBA-080,2021-01-03,06:15:01,успешно,да,26.05
физ. лицо,получение средств,2196.19,безналичный,Гомель,МаксБанк-QGUH-454,2018-01-03,19:55:47,успешно,нет,0.0
юр. лицо,получение средств,2384.43,безналичный,Гомель,Белинвестбанк-ENDY-881,2015-04-04,20:22:15,успешно,нет,0.0
физ. лицо,списание средств,3726.27,наличный,Минск,Беларусбанк-QVSO-873,2022-09-02,00:38:00,недостаточно средств,да,304.75
юр. лицо,списание средств,800.66,наличный,Брест,Беларусбанк-AFBV-482,2015-03-06,17:07:01,недостаточно средств,да,40.68
юр. лицо,получение средств,1244.15,безналичный,Брест,Беларусбанк-RKBS-096,2023-12-03,01:32:27,успешно,нет,0.0
юр. лицо,списание средств,4724.16,наличный,Гродно,Белинвестбанк-ZUAX-654,2015-10-08,06:15:47,недостаточно средств,да,384.76
физ. лицо,списание средств,3189.87,безналичный,Минск,Приорбанк-JRCD-515,2020-07-02,06:03:04,успешно,нет,0.0
физ. лицо,списание средств,4749.72,наличный,Брест,МаксБанк-LLSZ-727,2016-01-05,00:59:57,неправильный ввод пин-кода,да,252.02
физ. лицо,получение средств,3859.66,наличный,Витебск,Беларусбанк-GDWX-284,2021-01-11,17:28:40,успешно,нет,0.0
физ. лицо,списание средств,4043.87,безналичный,Витебск,Беларусбанк-JNIK-658,2014-10-02,20:04:00,недостаточно средств,нет,0.0
юр. лицо,списание средств,3896.67,наличный,Гомель,БелАгропромбанк-RTNI-109,2017-06-02,02:54:56,неправильный ввод пин-кода,нет,0.0
юр. лицо,получение средств,1992.93,безналичный,Брест,Беларусбанк-PELM-654,2014-05-06,21:39:50,успешно,нет,0.0
юр. лицо,списание средств,1703.85,безналичный,Гомель,БелАгропромбанк-FEHA-325,2016-10-11,18:01:19,недостаточно средств,нет,0.0
физ. лицо,списание средств,971.36,безналичный,Витебск,МаксБанк-CGWP-734,2015-03-06,16:59:56,успешно,нет,0.0
юр. лицо,получение средств,194.66,наличный,Могилев,БелАгропромбанк-VUBL-196,2024-12-08,06:42:48,успешно,нет,0.0
юр. лицо,списание средств,3399.46,наличный,Гомель,МаксБанк-HVJR-930,2017-07-11,04:05:30,успешно,да,219.13
юр. лицо,списание средств,3934.91,наличный,Гомель,Белинвестбанк-NMNX-652,2015-10-07,16:38:25,неправильный ввод пин-кода,нет,0.0
физ. лицо,получение средств,347.98,безналичный,Минск,БелАгропромбанк-AWBT-100,2017-02-07,16:41:09,успешно,нет,0.0
физ. лицо,получение средств,4505.68,безналичный,Могилев,Приорбанк-MDHX-445,2017-01-09,09:24:05,успешно,нет,0.0
физ. лицо,получение средств,4967.75,наличный,Минск,Белинвестбанк-UJHJ-739,2020-04-01,14:07:24,успешно,нет,0.0
юр. лицо,списание средств,2057.67,безналичный,Витебск,МаксБанк-GCWR-273,2016-09-05,11:39:35,недостаточно средств,да,33.0
физ. лицо,получение средств,1935.67,наличный,Гомель,Беларусбанк-EMOU-100,2023-11-02,12:57:13,успешно,нет,0.0
физ. лицо,получение средств,4118.81,наличный,Брест,Белинвестбанк-WKUG-968,2024-09-12,01:04:15,успешно,нет,0.0
юр. лицо,списание средств,2217.34,наличный,Гомель,Беларусбанк-BWAT-272,2016-03-02,06:14:54,недостаточно средств,да,186.9
юр. лицо,получение средств,1769.27,безналичный,Гродно,Приорбанк-PDVQ-314,2014-08-01,15:45:18,успешно,нет,0.0
физ. лицо,списание средств,1917.17,наличный,Витебск,Приорбанк-ABWN-984,2018-06-05,04:08:25,недостаточно средств,нет,0.0
юр. лицо,списание средств,2322.42,безналичный,Гомель,Белинвестбанк-QYTB-835,2018-11-12,15:04:41,успешно,да,69.47
юр. лицо,списание средств,3667.33,наличный,Минск,Беларусбанк-PEOE-815,2018-05-07,12:21:42,неправильный ввод пин-кода,да,100.43
юр. лицо,получение средств,3710.74,наличный,Витебск,Приорбанк-XTQN-057,2024-09-11,13:57:37,успешно,нет,0.0
физ. лицо,получение средств,3886.61,безналичный,Минск,МаксБанк-WYAU-287,2015-01-07,14:58:10,успешно,нет,0.0
физ. лицо,списание средств,4365.55,безналичный,Гродно,Белинвестбанк-GPOT-300,2014-11-10,01:01:28,недостаточно средств,нет,0.0
физ. лицо,получение средств,1411.05,безналичный,Гродно,БелАгропромбанк-HPSQ-453,2020-03-05,19:44:40,успешно,нет,0.0
физ. лицо,списание средств,2384.56,наличный,Минск,МаксБанк-SAWV-580,2022-05-01,18:37:19,неправильный ввод пин-кода,нет,0.0
юр. лицо,списание средств,3219.98,наличный,Могилев,МаксБанк-JOTE-105,2017-12-01,16:37:18,успешно,да,217.95
физ. лицо,списание средств,2926.37,наличный,Минск,Белинвестбанк-FWWL-860,2014-05-05,10:15:58,недостаточно средств,нет,0.0
физ. лицо,списание средств,4409.99,безналичный,Могилев,БелАгропромбанк-WMBR-247,2014-01-02,12:18:14,успешно,нет,0.0
юр. лицо,списание средств,908.55,наличный,Гомель,Беларусбанк-VQCX-037,2021-08-07,06:13:30,неправильный ввод пин-кода,да,61.93
физ. лицо,получение средств,4257.89,наличный,Витебск,Приорбанк-VBLN-716,2017-07-08,10:21:51,успешно,нет,0.0
юр. лицо,получение средств,760.09,безналичный,Минск,МаксБанк-PVHA-488,2024-08-06,17:04:44,успешно,нет,0.0
юр. лицо,получение средств,1871.48,наличный,Гомель,БелАгропромбанк-TWSW-206,2020-08-03,23:27:12,успешно,нет,0.0
юр. лицо,списание средств,4696.04,безналичный,Гродно,Приорбанк-HAQA-648,2016-01-07,05:13:54,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,1668.19,наличный,Гродно,Приорбанк-DWGR-747,2014-03-03,17:51:50,неправильный ввод пин-кода,да,118.15
физ. лицо,списание средств,3036.06,безналичный,Минск,Приорбанк-CJVO-922,2017-09-05,07:03:29,неправильный ввод пин-кода,да,166.25
физ. лицо,списание средств,4591.59,безналичный,Гродно,Белинвестбанк-VCJJ-323,2016-07-09,12:38:43,неправильный ввод пин-кода,да,114.0
юр. лицо,получение средств,2178.92,наличный,Витебск,Беларусбанк-ZEGI-620,2021-05-01,08:30:39,успешно,нет,0.0
физ. лицо,получение средств,4763.63,наличный,Гомель,Приорбанк-JSCY-689,2017-05-06,05:51:08,успешно,нет,0.0
физ. лицо,получение средств,3793.05,безналичный,Витебск,Приорбанк-LZLF-815,2021-02-05,02:50:29,успешно,нет,0.0
физ. лицо,получение средств,507.3,наличный,Гомель,Белинвестбанк-QYKO-419,2018-07-12,02:17:40,успешно,нет,0.0
юр. лицо,получение средств,3439.7,наличный,Брест,БелАгропромбанк-IOQM-996,2020-03-09,03:49:57,успешно,нет,0.0
юр. лицо,получение средств,1319.92,безналичный,Гродно,Белинвестбанк-SHQO-533,2023-05-03,05:57:15,успешно,нет,0.0
юр. лицо,списание средств,2608.74,безналичный,Брест,Приорбанк-KNGE-354,2019-04-02,06:00:27,неправильный ввод пин-кода,нет,0.0
юр. лицо,получение средств,3045.3,безналичный,Гомель,Белинвестбанк-KZGP-393,2017-02-02,14:48:41,успешно,нет,0.0
юр. лицо,получение средств,2911.75,безналичный,Брест,Беларусбанк-EBFL-199,2017-10-02,12:57:19,успешно,нет,0.0
физ. лицо,получение средств,2332.48,безналичный,Гродно,Приорбанк-SQOD-173,2024-12-09,05:36:36,успешно,нет,0.0
юр. лицо,списание средств,3022.69,наличный,Минск,Приорбанк-JPBJ-344,2016-06-06,00:13:40,недостаточно средств,нет,0.0
юр. лицо,получение средств,4577.42,наличный,Минск,МаксБанк-DYLG-436,2020-09-01,18:00:46,успешно,нет,0.0
физ. лицо,списание средств,4786.18,наличный,Витебск,Белинвестбанк-HCIY-148,2014-09-03,03:24:21,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,2584.44,безналичный,Гомель,Беларусбанк-TRRZ-616,2016-10-04,10:44:07,неправильный ввод пин-кода,да,40.34
физ. лицо,получение средств,3272.37,безналичный,Минск,Белинвестбанк-GMUZ-287,2021-01-11,13:05:05,успешно,нет,0.0
физ. лицо,списание средств,2405.62,безналичный,Гродно,Беларусбанк-SWJB-658,2023-11-05,10:56:56,неправильный ввод пин-кода,нет,0.0
юр. лицо,получение средств,344.68,наличный,Минск,Белинвестбанк-MOXA-929,2022-06-12,22:27:33,успешно,нет,0.0
физ. лицо,получение средств,305.28,наличный,Минск,Приорбанк-CBLC-470,2016-12-12,11:31:33,успешно,нет,0.0
юр. лицо,списание средств,2310.9,безналичный,Витебск,Белинвестбанк-DKOM-214,2014-07-12,00:11:36,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,3886.59,наличный,Гомель,Белинвестбанк-DPTB-563,2020-09-09,01:30:15,неправильный ввод пин-кода,нет,0.0
юр. лицо,списание средств,985.64,безналичный,Гомель,Приорбанк-TROY-393,2020-10-08,14:05:30,недостаточно средств,да,23.94
физ. лицо,получение средств,3895.44,безналичный,Гомель,БелАгропромбанк-PYDQ-352,2020-01-11,15:59:06,успешно,нет,0.0
физ. лицо,списание средств,3055.95,наличный,Гродно,Беларусбанк-FIRP-372,2017-03-01,15:35:27,недостаточно средств,нет,0.0
юр. лицо,получение средств,4181.88,безналичный,Гомель,МаксБанк-QDQG-385,2017-05-04,23:54:12,успешно,нет,0.0
физ. лицо,получение средств,1304.47,безналичный,Витебск,МаксБанк-AODH-988,2016-07-11,22:03:38,успешно,нет,0.0
физ. лицо,списание средств,1654.62,безналичный,Гомель,Приорбанк-GPRU-151,2023-04-02,21:13:29,недостаточно средств,да,155.33
физ. лицо,получение средств,2712.49,наличный,Витебск,БелАгропромбанк-YLDO-464,2023-05-08,21:05:27,успешно,нет,0.0
юр. лицо,получение средств,199.5,безналичный,Брест,Беларусбанк-JQEG-801,2015-03-04,21:53:23,успешно,нет,0.0
юр. лицо,получение средств,4542.14,наличный,Могилев,БелАгропромбанк-HGEO-408,2024-05-04,15:09:45,успешно,нет,0.0
юр. лицо,получение средств,4390.92,безналичный,Гродно,Приорбанк-EJQT-452,2024-10-02,17:19:09,успешно,нет,0.0
физ. лицо,списание средств,4133.57,наличный,Витебск,Беларусбанк-BGMH-379,2018-04-08,11:51:17,неправильный ввод пин-кода,нет,0.0
юр. лицо,получение средств,4872.06,наличный,Гродно,МаксБанк-GIET-747,2024-01-12,01:50:36,успешно,нет,0.0
физ. лицо,получение средств,4499.71,наличный,Брест,Белинвестбанк-JFKZ-826,2023-01-12,21:23:44,успешно,нет,0.0
юр. лицо,списание средств,3815.66,наличный,Минск,Приорбанк-GPHF-448,2019-08-07,10:06:10,успешно,нет,0.0
физ. лицо,получение средств,642.42,безналичный,Брест,МаксБанк-JROP-441,2024-07-02,18:07:48,успешно,нет,0.0
юр. лицо,списание средств,717.19,наличный,Гомель,Белинвестбанк-UQTB-533,2021-03-01,06:13:36,неправильный ввод пин-кода,нет,0.0
юр. лицо,списание средств,3752.35,безналичный,Брест,БелАгропромбанк-UERF-216,2018-07-11,00:25:45,недостаточно средств,нет,0.0
юр. лицо,получение средств,1264.11,наличный,Брест,Белинвестбанк-LECH-150,2021-08-01,23:20:29,успешно,нет,0.0
юр. лицо,получение средств,3679.12,наличный,Гомель,Беларусбанк-GAZX-172,2024-01-09,23:55:51,успешно,нет,0.0
физ. лицо,получение средств,3279.98,наличный,Гомель,Беларусбанк-ALPE-823,2024-10-07,06:20:51,успешно,нет,0.0
юр. лицо,списание средств,1765.23,наличный,Могилев,МаксБанк-QNTK-558,2019-09-06,12:50:06,недостаточно средств,нет,0.0
физ. лицо,списание средств,3975.46,безналичный,Могилев,Белинвестбанк-TFGF-358,2019-10-06,04:54:51,успешно,да,270.55
физ. лицо,списание средств,3862.41,безналичный,Минск,БелАгропромбанк-UOWZ-658,2014-12-08,07:02:05,успешно,да,210.68
физ. лицо,получение средств,3387.39,наличный,Могилев,Белинвестбанк-MFPJ-930,2020-10-12,04:00:27,успешно,нет,0.0
юр. лицо,списание средств,3698.44,безналичный,Гродно,МаксБанк-YCER-729,2022-07-07,13:09:13,неправильный ввод пин-кода,да,188.37
физ. лицо,получение средств,3756.99,безналичный,Гомель,Беларусбанк-WVMM-105,2024-02-07,15:00:23,успешно,нет,0.0
юр. лицо,получение средств,3495.16,безналичный,Брест,Приорбанк-XGPZ-907,2020-11-03,05:04:49,успешно,нет,0.0
физ. лицо,списание средств,3914.95,безналичный,Витебск,Приорбанк-GSQM-027,2020-12-08,13:38:27,недостаточно средств,да,195.4
физ. лицо,списание средств,2231.8,безналичный,Гродно,Белинвестбанк-FCMH-478,2020-09-11,11:22:29,недостаточно средств,да,191.33
физ. лицо,списание средств,461.86,безналичный,Гомель,Белинвестбанк-XSRY-679,2024-03-02,22:10:21,успешно,да,13.84
физ. лицо,получение средств,4867.23,наличный,Гомель,Белинвестбанк-AOGP-132,2021-03-05,10:28:04,успешно,нет,0.0
физ. лицо,списание средств,2159.59,наличный,Могилев,Беларусбанк-BXUF-865,2019-11-12,06:15:48,недостаточно средств,да,177.16
юр. лицо,получение средств,3656.32,наличный,Минск,Беларусбанк-SVML-432,2022-03-07,22:16:50,успешно,нет,0.0
физ. лицо,получение средств,1245.67,наличный,Витебск,Приорбанк-FYZU-667,2015-11-03,05:19:11,успешно,нет,0.0
физ. лицо,списание средств,1779.49,безналичный,Могилев,Приорбанк-ZVBV-418,2018-12-04,03:49:52,неправильный ввод пин-кода,нет,0.0
физ. лицо,получение средств,3020.03,безналичный,Брест,Беларусбанк-GZOZ-232,2020-05-03,20:15:03,успешно,нет,0.0
физ. лицо,списание средств,4040.16,наличный,Гомель,Приорбанк-EJON-817,2016-04-11,21:49:06,недостаточно средств,да,84.24
физ. лицо,списание средств,2558.01,наличный,Брест,МаксБанк-OQEO-450,2018-07-08,19:19:42,успешно,да,118.2
юр. лицо,списание средств,4291.22,наличный,Гродно,Беларусбанк-QEKQ-127,2020-01-10,09:35:41,успешно,нет,0.0
юр. лицо,списание средств,4436.66,безналичный,Витебск,МаксБанк-AVTH-574,2017-05-08,20:33:39,недостаточно средств,да,424.19
физ. лицо,списание средств,835.5,безналичный,Брест,МаксБанк-ZVXA-404,2014-12-06,09:36:26,успешно,да,27.68
физ. лицо,списание средств,1866.47,безналичный,Витебск,Белинвестбанк-PTWE-072,2022-10-09,19:03:08,недостаточно средств,да,38.04
физ. лицо,получение средств,384.91,наличный,Гродно,БелАгропромбанк-HMBO-928,2021-05-04,09:49:54,успешно,нет,0.0
физ. лицо,списание средств,3381.34,безналичный,Могилев,Белинвестбанк-HCZB-553,2020-03-04,08:12:35,успешно,нет,0.0
юр. лицо,получение средств,828.67,безналичный,Могилев,Беларусбанк-HJMB-000,2024-05-05,05:04:41,успешно,нет,0.0
юр. лицо,списание средств,2476.29,безналичный,Брест,Приорбанк-IDGF-255,2022-09-09,04:15:11,успешно,нет,0.0
юр. лицо,списание средств,3398.1,безналичный,Минск,МаксБанк-TSUA-526,2015-02-02,19:07:35,недостаточно средств,да,88.3
физ. лицо,списание средств,2033.22,наличный,Минск,Беларусбанк-OBBH-528,2016-01-12,14:38:44,недостаточно средств,да,199.2
физ. лицо,списание средств,2781.27,безналичный,Гродно,Белинвестбанк-FDBR-624,2021-09-11,18:28:33,успешно,да,178.47
физ. лицо,списание средств,1104.31,наличный,Минск,Белинвестбанк-HXEB-567,2021-11-07,16:57:47,неправильный ввод пин-кода,да,101.93
юр. лицо,списание средств,871.42,безналичный,Брест,МаксБанк-FIZC-596,2024-03-08,19:00:28,успешно,нет,0.0
юр. лицо,получение средств,4958.88,безналичный,Брест,МаксБанк-QSXX-049,2015-02-02,11:19:28,успешно,нет,0.0
физ. лицо,списание средств,1104.42,наличный,Гродно,БелАгропромбанк-XMPS-210,2024-02-01,02:41:10,неправильный ввод пин-кода,нет,0.0
юр. лицо,получение средств,4470.82,безналичный,Могилев,Беларусбанк-FKBT-578,2023-04-08,21:22:12,успешно,нет,0.0
юр. лицо,получение средств,4578.5,наличный,Брест,БелАгропромбанк-KSEK-686,2017-05-12,17:27:07,успешно,нет,0.0
физ. лицо,получение средств,4582.03,безналичный,Минск,БелАгропромбанк-AFXX-783,2019-07-05,14:39:44,успешно,нет,0.0
физ. лицо,списание средств,4135.59,наличный,Гомель,Белинвестбанк-MGZP-027,2024-10-01,16:59:20,недостаточно средств,нет,0.0
юр. лицо,списание средств,455.51,безналичный,Брест,БелАгропромбанк-INAV-295,2019-06-10,07:58:01,успешно,нет,0.0
юр. лицо,получение средств,941.59,безналичный,Гродно,БелАгропромбанк-NYZR-914,2022-04-08,21:13:05,успешно,нет,0.0
физ. лицо,получение средств,453.84,наличный,Гомель,БелАгропромбанк-NUFB-300,2015-04-03,10:28:52,успешно,нет,0.0
физ. лицо,списание средств,3357.19,безналичный,Гродно,БелАгропромбанк-LSDG-433,2023-08-02,12:32:57,успешно,да,322.56
физ. лицо,списание средств,3820.27,безналичный,Гомель,МаксБанк-OXTD-921,2024-07-03,08:47:47,успешно,нет,0.0
физ. лицо,получение средств,4567.23,наличный,Минск,Беларусбанк-CLBJ-820,2018-10-05,13:16:31,успешно,нет,0.0
юр. лицо,списание средств,2713.33,безналичный,Гродно,Белинвестбанк-CGBJ-480,2024-08-09,20:10:23,неправильный ввод пин-кода,нет,0.0
юр. лицо,получение средств,1873.06,наличный,Минск,Белинвестбанк-GNCC-658,2014-05-11,17:36:25,успешно,нет,0.0
юр. лицо,получение средств,3342.53,наличный,Могилев,Белинвестбанк-XFNC-522,2014-11-01,05:22:09,успешно,нет,0.0
юр. лицо,получение средств,4907.73,наличный,Могилев,Приорбанк-PDCF-480,2018-08-10,05:07:55,успешно,нет,0.0
физ. лицо,списание средств,688.02,безналичный,Гомель,Белинвестбанк-GPTD-330,2019-01-04,14:13:42,успешно,нет,0.0
юр. лицо,списание средств,1898.54,наличный,Могилев,БелАгропромбанк-GTJU-174,2022-03-08,14:00:18,недостаточно средств,нет,0.0
физ. лицо,получение средств,3601.43,безналичный,Брест,Белинвестбанк-OGXB-512,2016-03-02,15:40:47,успешно,нет,0.0
физ. лицо,получение средств,1046.97,наличный,Минск,Приорбанк-RWUE-441,2014-11-05,06:59:22,успешно,нет,0.0
юр. лицо,списание средств,1345.1,безналичный,Витебск,БелАгропромбанк-VHJD-395,2021-07-01,17:18:39,недостаточно средств,нет,0.0
физ. лицо,получение средств,4601.61,наличный,Могилев,Белинвестбанк-ULGH-423,2021-05-06,21:24:10,успешно,нет,0.0
физ. лицо,получение средств,4135.34,безналичный,Могилев,Белинвестбанк-AODK-170,2020-01-03,09:08:03,успешно,нет,0.0
физ. лицо,получение средств,2343.8,безналичный,Гродно,БелАгропромбанк-JQND-875,2016-04-01,10:47:05,успешно,нет,0.0
физ. лицо,списание средств,2174.33,наличный,Могилев,Белинвестбанк-YVYP-510,2014-08-08,04:32:45,успешно,да,79.36
юр. лицо,получение средств,3919.57,наличный,Витебск,Приорбанк-OCNK-781,2022-12-06,14:12:25,успешно,нет,0.0
юр. лицо,получение средств,1379.04,наличный,Гомель,Беларусбанк-ZNKG-994,2014-01-04,02:44:37,успешно,нет,0.0
юр. лицо,получение средств,24.02,безналичный,Гродно,Белинвестбанк-MZME-181,2018-05-06,16:39:43,успешно,нет,0.0
юр. лицо,получение средств,47.14,наличный,Витебск,БелАгропромбанк-OBAE-218,2023-04-10,01:12:57,успешно,нет,0.0
юр. лицо,списание средств,4578.32,наличный,Витебск,Приорбанк-NCBR-364,2015-02-01,02:02:37,неправильный ввод пин-кода,да,147.57
юр. лицо,списание средств,4534.01,наличный,Гомель,Приорбанк-MINP-868,2021-05-08,10:16:13,недостаточно средств,да,77.82
физ. лицо,списание средств,4005.16,безналичный,Гродно,БелАгропромбанк-NVFF-604,2014-08-12,21:16:04,успешно,нет,0.0
юр. лицо,получение средств,3177.55,наличный,Брест,Белинвестбанк-QRCY-360,2015-10-06,00:00:22,успешно,нет,0.0
физ. лицо,получение средств,2532.72,безналичный,Минск,Беларусбанк-DSEK-774,2019-07-10,14:34:22,успешно,нет,0.0
физ. лицо,получение средств,3155.43,безналичный,Витебск,Белинвестбанк-MZXQ-184,2014-04-02,00:30:18,успешно,нет,0.0
юр. лицо,списание средств,1289.03,наличный,Гродно,Белинвестбанк-TPJK-623,2022-08-08,09:08:16,недостаточно средств,нет,0.0
юр. лицо,списание средств,4829.27,наличный,Могилев,Белинвестбанк-TXJM-907,2023-03-09,19:02:59,недостаточно средств,нет,0.0
физ. лицо,получение средств,1882.96,наличный,Гродно,Приорбанк-LMBG-689,2017-01-05,03:29:46,успешно,нет,0.0
физ. лицо,списание средств,1916.93,наличный,Минск,Приорбанк-SIFC-334,2017-04-04,10:40:16,недостаточно средств,нет,0.0
юр. лицо,получение средств,2698.68,безналичный,Могилев,МаксБанк-PNMV-603,2017-02-10,07:17:51,успешно,нет,0.0
юр. лицо,получение средств,4376.64,безналичный,Минск,Приорбанк-ELWD-933,2020-06-12,13:50:42,успешно,нет,0.0
физ. лицо,списание средств,1298.8,наличный,Минск,БелАгропромбанк-RGOA-330,2018-03-12,20:11:10,успешно,да,96.24
физ. лицо,списание средств,3614.91,наличный,Брест,МаксБанк-OSHI-981,2015-03-02,00:38:58,успешно,нет,0.0
физ. лицо,получение средств,3131.62,наличный,Минск,БелАгропромбанк-QLSV-024,2014-07-03,19:14:51,успешно,нет,0.0
юр. лицо,списание средств,971.09,безналичный,Брест,Приорбанк-ZDDR-228,2019-01-10,07:52:24,неправильный ввод пин-кода,да,78.18
физ. лицо,списание средств,4992.03,безналичный,Могилев,МаксБанк-ZRCB-162,2022-06-11,15:29:53,неправильный ввод пин-кода,нет,0.0
юр. лицо,получение средств,146.46,безналичный,Брест,МаксБанк-ENQB-173,2014-04-08,17:59:56,успешно,нет,0.0
юр. лицо,получение средств,747.09,наличный,Гомель,Белинвестбанк-ZDQS-331,2018-08-06,10:32:34,успешно,нет,0.0
юр. лицо,получение средств,2923.56,безналичный,Брест,Приорбанк-DHEA-608,2023-02-05,00:47:22,успешно,нет,0.0
физ. лицо,получение средств,1389.08,безналичный,Могилев,БелАгропромбанк-VOVS-006,2021-01-03,22:00:47,успешно,нет,0.0
физ. лицо,списание средств,4363.85,наличный,Гродно,Белинвестбанк-IDGM-013,2015-09-10,17:49:27,успешно,да,249.27
физ. лицо,списание средств,3548.37,наличный,Витебск,МаксБанк-FEUY-836,2020-11-07,22:09:21,успешно,нет,0.0
юр. лицо,получение средств,2090.47,наличный,Брест,БелАгропромбанк-DMMN-340,2020-12-06,10:10:26,успешно,нет,0.0
физ. лицо,получение средств,2592.98,безналичный,Минск,Белинвестбанк-DVWY-244,2020-09-10,07:25:27,успешно,нет,0.0
физ. лицо,получение средств,1120.77,безналичный,Витебск,Беларусбанк-IGNR-035,2015-12-06,02:25:32,успешно,нет,0.0
юр. лицо,получение средств,1555.45,наличный,Гомель,МаксБанк-OYFU-404,2016-10-10,03:10:20,успешно,нет,0.0
физ. лицо,получение средств,298.16,наличный,Брест,МаксБанк-LQAH-556,2020-05-01,14:44:40,успешно,нет,0.0
юр. лицо,списание средств,937.44,безналичный,Витебск,Белинвестбанк-ZKJQ-921,2017-01-07,04:11:17,успешно,да,54.84
физ. лицо,получение средств,2816.11,наличный,Минск,Беларусбанк-ZXIH-667,2019-08-02,22:08:55,успешно,нет,0.0
юр. лицо,списание средств,4687.97,наличный,Витебск,Белинвестбанк-ANAG-949,2014-05-02,13:16:51,неправильный ввод пин-кода,нет,0.0
юр. лицо,получение средств,2790.61,безналичный,Могилев,БелАгропромбанк-NWFZ-025,2018-12-08,06:15:28,успешно,нет,0.0
физ. лицо,списание средств,1299.55,наличный,Минск,Приорбанк-CGKT-167,2019-01-07,12:12:40,успешно,да,96.94
юр. лицо,получение средств,4264.55,наличный,Минск,Белинвестбанк-IKBD-496,2014-01-09,15:55:42,успешно,нет,0.0
физ. лицо,списание средств,103.65,наличный,Брест,МаксБанк-UEBO-233,2018-01-11,23:57:44,успешно,нет,0.0
физ. лицо,получение средств,3508.2,безналичный,Витебск,Приорбанк-YIFY-193,2020-12-03,20:01:15,успешно,нет,0.0
физ. лицо,списание средств,1270.39,безналичный,Брест,Приорбанк-PISQ-995,2021-06-11,04:25:24,неправильный ввод пин-кода,нет,0.0
юр. лицо,получение средств,1059.78,безналичный,Гродно,Приорбанк-NGQI-421,2015-08-10,06:46:26,успешно,нет,0.0
